Scoota Mart Category,New Product Category,Checked,Remove,Product Id (Don't Modify),Product Name,Added on (D-dd/mm/YY HH:MM:SS),Barcode (applicable only if variable combinations not used),Product Id,Model,Short Description,Product Keywords (will be used while searching for products in website),Is Hidden? (Y/N),Cost Price,Web Price,Weight,Reorder Quantity,Extra Shipping Cost,Bonus Points,"Discount Type ('%' for %,'Value' for Discount Value,'Exact' for Exact Discount Price)",Discount (value in this field depends on the Discount Type),Apply Tax? (Y/N),Variable Stock Allowed? (Y/N) (Dont't Modify),Fixed Web Stock (applicable only if Variable Stock Allowed is 'N'),Preorder Allowed? (Y/N),Maximum number of times preorder will be allowed? (applicable only if Preorder is Y),In Stock Date (applicable only if preorder is Y)  (D-dd/mm/YY),Product Deposit %,Product deposit message (will be considered only if Product deposit is >0),Activate Buy link (Y/N),Activate Enquire link (Y/N),Heading to be shown for size chart (applicable only if size chart is managed),Show Variable in new row in product details page? (Y / N),Allow Stock Notification?,Hide Product when out of stock?,Allow ordering even if out of stock (Y/N)?,Allow free Delivery? (Y/N),Caption to be displayed for Qty,"Qty type (Normal,Dropdown)","Value to be displayed in dropdown box. Seperate using comma (,) (applicable only if qty type is Dropdown",Prefix to be used for Qty (applicable only if Qty type is Drop down box),Suffix to be used for Qty (applicable only if Qty type is Drop down box),Prefix for Normal price,Suffix for Normal price,Prefix for From price,Suffix for From price,Prefix for Special offer price,Suffix for Special offer price,Prefix for Discount,Suffix for Discount,Prefix for You Save Price,Suffix for You Save Price,Caption for No Price,Show Price Promise button in details page? (Y/N),Show Sale Icon (Y/N),Caption for sale icon (applicable only if Sale icon is Y),Show New Icon (Y/N),Caption for new icon (applicable only if New icon is Y),Variable Combination Image Allowed (Don't Modify),Unique Ids of Images from Image gallery. Seperate Id's using '=>' (applicable only if Variable Combination Image is 'N'. Already assigned Images which are not specified in this column will be unassigned automatically before saving the current id's,Variable Combination Price Allowed (Don't Modify),Allow Bulk Discount (Y/N),"Format (Qty1=>Price1,Qty2=>Price2) (applicable only if Variable combination price allowed is 'N')"
Powerchair,,Yes,Yes,P-533420,Image EC Powerchair,D-09/12/2013 08:35:32,,Drive,PCMM08,Image EC Powerchair from Drive Medical - New! The Image EC Powerchair has Excellent Manoeuvrability!,"image ec powerchair,image ec powerchair from drive,powerchair,drive powerchairs,",N,965,3002.45,87,0,0,0,Exact,1202.99,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314485=>314385=>314386=>314389,N,N,
Powerchair,,Yes,Yes,P-532952,New Heavy Duty Powerstroll from Drive,D-09/12/2013 08:34:10,,Drive,PWCPP009,"The NEW Heavy Duty Powerstroll from Drive - Take the strain out of pushing a heavy wheelchair, makes easy work of hills and ramps.","Heavy duty powerstroll,powerstroll,power stroll,reverse powerstroll,heavy duty,",N,345,800.99,21,0,0,0,Exact,500.24,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312252=>312253,N,N,
Powerchair,,Yes,Yes,P-532997,The Enigma Energi + Powerchair from Drive,D-09/12/2013 08:34:17,,Drive,PCP18,"The Enigma Energi Plus Powerchair from Drive Medical - Stylish oval tubing with an electric blue finish, features excellent slide out battery tray.","enigma energi + powerchair,enigma energi + powerchair from drive,drive powerchairs,enigma energi +,powerchairs,drive powerchairs",N,926,2100.21,60,0,0,0,Exact,997.47,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312307=>314385=>314386=>314387=>314389,N,N,
Powerchair,,Yes,Yes,P-533836,Electric Mobility P321 Powerchair,D-09/12/2013 08:36:07,,Electric Mobility,P321,Electric Mobility P321 Powerchair - Takes independent living further than ever before.,"Electric mobility P321 powerchair,powerchair,P321 powerchair,electric mobility powerchair,",N,729,2104.22,44.4,0,0,0,Exact,951.36,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314046=>314047=>314048=>314385=>314386=>314389,N,N,
Powerchair,,Yes,Yes,P-532906,Pride LX Powerchair,D-09/12/2013 08:33:57,,Pride,Pride LX,The Pride LX Powerchair -  The Ultimate in economical innovative foldable powerchair which offers standard features to meet demands of your daily life,"pride lx powerchair,lx powerchair,pride powerchairs,eletric wheelchairs,lx powerchair from pride",N,825,2385.92,49,0,0,0,Exact,962.39,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312239=>314385=>314386=>314387=>314389,N,N,
Powerchair,,Yes,Yes - Replaced Below,P-533745,Enigma Energi,D-09/12/2013 08:35:58,,Drive,Drive Energi,"Enigma Energi Electric Power Wheelchair, Market leading design, market beating price!","electric wheelchair,DMS electric wheelchair,powerchair,electric wheelchair for sale,",N,825,1703.22,56,0,0,0,Exact,887.2,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313741=>313742=>314385=>314386=>314387=>314389,N,N,
Powerchair,Electric Wheelchairs,Yes,,NEW,2Go Quest,,,2Go,Quest,,,,,,,,,,,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerchair,Electric Wheelchairs,Yes,,NEW,"Enigma Energi 16"" *No Batteries*",D-09/12/2013 08:35:58,,Drive,Drive Energi,"Enigma Energi Electric Power Wheelchair, Market leading design, market beating price!","electric wheelchair,DMS electric wheelchair,powerchair,electric wheelchair for sale,",N,,,56,0,0,0,Exact,898,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313741=>313742=>314385=>314386=>314387=>314389,N,N,
Powerchair,Electric Wheelchairs,Yes,,NEW,"Enigma Energi 18"" *No Batteries*",D-09/12/2013 08:35:58,,Drive,Drive Energi,"Enigma Energi Electric Power Wheelchair, Market leading design, market beating price!","electric wheelchair,DMS electric wheelchair,powerchair,electric wheelchair for sale,",N,,,56,0,0,0,Exact,898,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313741=>313742=>314385=>314386=>314387=>314389,N,N,
Powerchair,Electric Wheelchairs,Yes,,NEW,"Enigma Energi 20"" *No Batteries*",D-09/12/2013 08:35:58,,Drive,Drive Energi,"Enigma Energi Electric Power Wheelchair, Market leading design, market beating price!","electric wheelchair,DMS electric wheelchair,powerchair,electric wheelchair for sale,",N,,,56,0,0,0,Exact,905,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313741=>313742=>314385=>314386=>314387=>314389,N,N,
Powerchair,Electric Wheelchairs,Yes,,NEW,"Enigma Energi 22"" *No Batteries*",D-09/12/2013 08:35:58,,Drive,Drive Energi,"Enigma Energi Electric Power Wheelchair, Market leading design, market beating price!","electric wheelchair,DMS electric wheelchair,powerchair,electric wheelchair for sale,",N,,,56,0,0,0,Exact,999,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313741=>313742=>314385=>314386=>314387=>314389,N,N,
Powerchair,Electric Wheelchairs,Yes,,NEW,Lugano,,,Drive,Lugano,,,,,,,,,,,1585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerchair,Electric Wheelchairs,Yes,,NEW,Marbella,,,Drive,Marbella,,,,,,,,,,,1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerchair,Electric Wheelchairs,Yes,,NEW,Reno,,,Drive,Reno,,,,,,,,,,,1050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerchair,Electric Wheelchairs,Yes,,NEW,Sena,,,Drive,Sena,,,,,,,,,,,1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerchair,Electric Wheelchairs,Yes,,NEW,Sirocco,,,Drive,Sirocco,,,,,,,,,,,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerchair,Electric Wheelchairs,Yes,,NEW,Sunfire + GT 318,,,Drive,GT318,,,,,,,,,,,1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerchair,Electric Wheelchairs,Yes,,NEW,Sunfire General Mambo 512,,,Drive,512,,,,,,,,,,,1390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerchair,Electric Wheelchairs,Yes,,NEW,Vienna,,,Drive,Vienna,,,,,,,,,,,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerchair,,Yes,,P-532988,Electric Mobility P200 Powerchair,D-09/12/2013 08:34:15,,Electric Mobility,P200,Electric Mobility P200 Powerchair - Advanced Mobility has been redefined with the multi-adjustable Rascal P200 powerchair from Electric Mobility.,"electric mobility P200 powerchair,P200 powerchair,electric mobility powerchair,",N,1029,2505.21,90,0,0,0,Exact,1695,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314059=>314060=>314061=>314385=>314386=>314387=>314389,N,N,
Powerchair,,Yes,,P-532693,Electric Mobility P327 XL Powerchair,D-09/12/2013 08:33:21,,Electric Mobility,P327 XL Powerchair,"Electric Mobility P327 XL Powerchair - With coil spring suspension, comfort seating and mid-wheel drive, the P327 XL from Electric Mobility deliver utmost manoeuvrability and the smoothest ride possible.","P327 XL Powerchair,Powerchair,Rascal P237XL powerchair,powerchair,P327 XL powerchair from electric mobility,electric mobility,",N,1609,3106.71,110,0,0,0,Exact,1995,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314071=>314072=>314073=>314385=>314386=>314389,N,N,
Powerchair,,Yes,,P-533855,Electric Mobility Rascal 312 Turnabout powerchair,D-09/12/2013 08:36:11,,Electric Mobility,312 turnabout standard 312c/w seatlift,"Electric Mobility Rascal 312 Turnabout powerchair - Designed by powerchair specialists, the Rascal 312 Turnabout has many remarkable features as standard.","electric mobility reascal 312 turnabout powerchair,rascal 312 turnabout powerchair,312 turnabout powerchair,rascal 312,powerchairs,electric mobility powerchairs,",N,1529,3006.46,89.6,0,0,2459,Exact,2069,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314068=>314069=>314070=>314385=>314386=>314389,N,N,
Powerchair,,Yes,,P-533856,Electric Mobility Rascal P327 Powerchair,D-09/12/2013 08:36:11,,Electric Mobility,Electric Mobility Rascal P327 Powerchair,"Electric Mobility Rascal P327 Powerchair -  With coil spring suspension, comfort seating and mid-wheel drive, the P327 from Electric Mobility deliver utmost manoeuvrability and the smoothest ride possible.","P327 powerchair,Rascal P327 Powerchair,electric mobility P327 powerchair,P327 powerchair,Electric mobility powerchair,",N,1379,2705.71,105,0,0,0,Exact,1995,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314071=>314072=>314073=>314385=>314386=>314389,N,N,
Powerchair,,Yes,,P-533842,Electric Mobility Ultralite 765 Powerchair,D-09/12/2013 08:36:08,,Electric Mobility,765,"Electric Mobility Ultralite 765 Powerchair - features easy-to-use controls, a simple 2-step folding process for storage and transportation, and rear wheel drive giving superb manoeuvrability","electric mobility 765 powerchair,765 powerchair,ultralite 765 powerchair,powerchair,electric mobility powerchairs",N,765,2254.6,45,0,0,0,Exact,989,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314062=>314063=>314064=>314065=>314066=>314385=>314386=>314389,N,N,
Powerchair,Electric Wheelchairs,Yes,,NEW,Rascal P320 Powerchair,,,Electric Mobility,P320,,,N,,,,,,,,1595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerchair,,Yes,,P-533251,Rascal Wego Powerchair,D-09/12/2013 08:35:15,,Electric Mobility,Rascal Wego Powerchair,Pushing a manual wheelchair can be tiring. Let the innovative WeGo Powerbase take the strain.,"rascal wego powerchair,powerchair,rascal powerchair,wego powerchair",N,629,1398.47,46.8,0,0,0,Exact,795,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314288=>314033=>314032=>314385=>314386=>314389,N,N,
Powerchair,,Yes,,P-532701,Electric Mobility Viva 301 Powerchair,D-09/12/2013 08:33:22,,Eletric Mobility,Viva 301,Electric Mobility Viva 301 Powerchair - Incorporates the very best in comfort and reliability to give you the confidence you need when out and about.,"electric mobility viva 301 powerchair,viva 301 powerchair,rascal viva 301 powerchair,powerchair,viva 301,electric mobility,",N,2079,4109.19,107,0,0,0,Exact,2395,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314081=>314082=>314084=>314083,N,N,
Powerchair,Electric Wheelchairs,Yes,,NEW,One Rehab PWR1800,,,One Rehab,PWR1800,,,,,,,,,,,905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerchair,Electric Wheelchairs,Yes,,NEW,Fushion Pow Tilt Man recline From Pride,,,Pride,Fushion Pow Tilt Man recline,,,,,,,,,,,1690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerchair,Electric Wheelchairs,Yes,,NEW,Fushion Pow Tilt Pow recline From Pride,,,Pride,Fushion Pow Tilt Pow recline,,,,,,,,,,,2495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerchair,Electric Wheelchairs,Yes,,NEW,Jazzy Select 6 From Pride,,,Pride,Jazzy Select 6,,,,,,,,,,,1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerchair,Electric Wheelchairs,Yes,,NEW,Jazzy Select 6 With Seat Lift From Pride,,,Pride,Jazzy Select 6 Pow Seat Lift,,,,,,,,,,,1290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerchair,,Yes,,P-533020,Jazzy Select Electric Wheelchair from Pride,D-09/12/2013 08:34:22,,Pride,Jazzy Select,The Jazzy Select Electric Wheelchair-Loaded with performance and convenience features like standard Active-Trac suspension and a off board charger,"jazzy select electric wheelchair,jazzy select from pride,pride electric wheelchair,powerchairs,electric wheelchairs",N,856,3307.2,72,0,0,0,Exact,1245,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314486=>314385=>314386=>314389,N,N,
Powerchair,Electric Wheelchairs,Yes,,NEW,"LX 18"" From Pride",,,Pride,"LX 18"" ",,,,,,,,,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerchair,Electric Wheelchairs,Yes,,NEW,"LX 18"" Inc Kerb Climb From Pride",,,Pride,"LX 18"" Inc Kerb Climb",,,,,,,,,,,1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerchair,Electric Wheelchairs,Yes,,NEW,Pride Go Chair,,,Pride,Go Chair,,,,,,,,,,,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerchair,,Yes,,P-533833,Malaga Powerchair from Roma,D-09/12/2013 08:36:06,,Roma,Malaga,Malaga Powerchair from Roma Medical - Mid wheel powerchair with an 18 stone capacity.,"malaga powerchair,roma powerchair,malaga powerchair from roma,powerchair,",N,1039,2805.96,87,0,0,0,Exact,1229,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314017,N,N,
Powerchair,Electric Wheelchairs,Yes,,NEW,Airride  B-ACE,,,Vanos,Airride  B-ACE,,,,,,,,,,,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerchair,Electric Wheelchairs,Yes,,NEW,Airride X-Tend Tilt Man Recline,,,Vanos,Airride X-Tend Tilt Man Recline,,,,,,,,,,,2598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerchair,Electric Wheelchairs,Yes,,NEW,Airride X-Tend Tilt Pow Recline,,,Vanos,Airride X-Tend Tilt Pow Recline,,,,,,,,,,,2698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Powerchair,Electric Wheelchairs,Yes,,NEW,X-Power 10,,,Vanos,X-Power 10,,,,,,,,,,,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ramp,,Yes,,P-532564,3 ft Roll-Up Ramp,D-09/12/2013 08:33:02,,R004,,3 ft Roll-Up Ramp,,N,50,66.16,0,0,0,0,%,0,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314946=>314947,N,N,
Ramp,,Yes,,P-532563,6 ft Smart Ramp,D-09/12/2013 08:33:02,,R008,,6 ft Smart Ramp,,N,175,240.59,0,0,0,0,%,0,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314944=>314945,N,N,
Ramp,,Yes,,P-532667,2 ft Folding Ramp,D-09/12/2013 08:33:17,,TRP607-2,,2 ft Folding Ramp,,N,0,59.14,0,0,0,0,%,0,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314928,N,N,
Ramp,,Yes,,P-532668,3 ft Folding Ramp,D-09/12/2013 08:33:17,,TRP607-3,,3 ft Folding Ramp,,N,0,85.21,0,0,0,0,Value,24.06,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314929,N,N,
Ramp,,Yes,,P-533931,4 ft Folding Ramp,D-09/12/2013 08:36:25,,TRP607-4,,4 ft Folding Ramp,,N,0,71.16,0,0,0,0,%,0,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314930,N,N,
Ramp,,Yes,,P-533935,5 ft Folding Ramp,D-09/12/2013 08:36:25,,TRP607-5,,5 ft Folding Ramp,,N,0,96.23,0,0,0,0,%,0,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314931,N,N,
Ramp,,Yes,,P-533936,6 ft Folding Ramp,D-09/12/2013 08:36:25,,TRP607-6,,6 ft Folding Ramp,,N,0,120.29,0,0,0,0,%,0,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314932,N,N,
Ramps,,Yes,,P-532725,Smart Ramps,D-09/12/2013 08:33:25,,DRIVE Smart Scooter Ramps,Smart Ramps R008,"Smart Ramps - Designed for use with wheelchairs,powerchairs and scooters.","smart ramp,drive smart ramp,ramps,mobility ramps,smart ramp for scooters or wheelchairs",N,160,399.99,50,0,0,0,Exact,199.49,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312518=>312519,N,N,
Ramps,,Yes,,P-533587,Fibreglass threshold ramp,D-09/12/2013 08:35:45,,nrs,Fibreglass threshold ramp - G45289/ M13578/ M13589/ M13591,Fibreglass threshold ramp- A strong lightweight threshold ramp.,"fibreglass ramp, fibreglass threshold ramp, door ramp, walking aids, lightweight ramp, wheelchair ramp",N,75.36,125.31,8,0,0,95,Exact,95.23,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313199=>313200,N,N,
Ramps,,Yes,,P-532808,Portaramp Channel Ramp,D-09/12/2013 08:33:39,,Portaramp,Portaramp Channel Ramp 66 CHA-84CHA,Portaramp Channel Ramp - The Channel Ramp takes away the need to lift or dismantle heavy wheelchairs or scooters.,"channel ramps,portaramp channel ramps,ramps,scooter ramps,wheelchair ramps,",N,255,500.24,4.1,0,0,0,Exact,345.86,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312534=>312533,N,N,
Ramps,,Yes,,P-533163,Portaramp House/Flat Panel Ramp,D-09/12/2013 08:34:57,,Portaramp,Portaramp House/Flat Panel Ramp 24-102 FPR,Portaramp House/Flat Panel Ramp - A one piece single panel ramp perfect for wheelchairs and scooters giving a safe passage for both users and carers.,"portaramp flat panel ramp,ramp,flat panel ramp,portaramp,single panel ramp",N,120,399.99,3,0,0,0,Exact,165.41,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312530,N,N,
Ramps,,Yes,,P-532813,Portaramp Overcill Ramp,D-09/12/2013 08:33:40,,Portaramp,Portaramp Overcill Ramp - Cill,"Portaramp Overcill Ramp - A One piece single panel ramp fully adjustable,simple quick and easy to use. Perfect for wheelchairs and scooters.","ramp,portaramp overcill ramp,scooter ramp,wheelchair ramp,portaramp,",N,145,299.74,4.6,0,0,0,Exact,200.5,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312531,N,N,
Ramps,,Yes,,P-533162,Portaramp Scooter Ramp,D-09/12/2013 08:34:57,,Portaramp,Portaramp Scooter Ramp 66-PCR/72-PCR/84-PCR,Portaramp Scooter Ramp - The Scooter Ramp takes away the need to lift or dismantle heavy wheelchairs or scooters.,"portaramp scooter ramp,scooter ramp,ramp,lightweight ramp,portaramp,",N,305,600.49,5.4,0,0,0,Exact,416.03,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312529,N,N,
Ramps,,Yes,,P-533161,Portaramp Travel Ramp,D-09/12/2013 08:34:57,,Portaramp,Portaramp Travel Ramp 18-PTR,"Portaramp Travel Ramp - The Perfect accessory to your wheelchair or scooter,overcome kerb obstacles or a small step with the ultra light portable travel ramp","travel ramp,ultra lightweight travel ramp,ramp,lightweight ramp,portaramp travel ramp,",N,115,199.49,3.2,0,0,0,Exact,155.38,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312526=>312528,N,N,
Riser Recliner,,Yes,Yes,P-533912,CareCo Chester,D-09/12/2013 08:36:22,,Becky,,CareCo Chester,,N,0,700.74,0,0,0,0,Exact,329.82,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,315018=>315019=>315020=>315021=>315022=>315023=>315024=>315025,N,N,
Riser Recliner,,Yes,Yes,P-533919,Cambridge,D-09/12/2013 08:36:23,,Cambridge,,Cambridge,,N,0,1001.48,0,0,0,0,Exact,399.99,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,315053=>315054=>315055,N,N,
Riser Recliner,,Yes,Yes,P-533181,Ambassador Rise and Recline Chair,D-09/12/2013 08:35:00,,Electric Mobility,Ambassador Rise and Recline Chair,"Ambassador Rise and Recline Chair from Electric Mobility -  Unique dual motor riser/recliner chair, which incorporates the maxi comfort  technology with its zero gravity seat position which helps spread your weight throughout the seat base and back.","ambassador rise and recline chair,ambassador riser chair,lifting chairs,rise and recline chairs,electric mobility chairs,",N,710,1703.22,60,0,0,0,Exact,907.25,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312479=>312292=>312481,N,N,
Riser Recliner,,Yes,Yes,P-532795,Classic Cosi Rise and Recline chair,D-09/12/2013 08:33:35,,Electric Mobility,Classic Cosi Rise and Recline chair,Classic Cosi Rise and Recline chair from Electric Mobility- Comfort and a timeless design make the Classic riser-recliner chair at home in any surroundings,"classic cosi rise and recline chair,rise and recline chair,lifter chair,classic cosi chair,electric mobility chairs",N,329,1197.97,75,0,0,0,Exact,496.23,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312476,N,N,
Riser Recliner,,Yes,Yes,P-533069,Royal Cosi Rise and Recline Chair,D-09/12/2013 08:34:29,,Electric Mobility,Royal Cosi Chair,The Royal Cosi Chair from Electric Mobility - offers an outstanding level of features that are both practical and stylish.,"Royal cosi chair,electric mobility royal cosi chair,rise and recline chair,riser chair,lifter chair",N,655,1253.11,56,0,0,0,Exact,888.21,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312293=>312468,N,N,
Riser Recliner,,Yes,Yes,P-533911,Havana,D-09/12/2013 08:36:21,,"HAV101C - Brown
HAV102C - Black",,Havana,,N,0,299.74,0,0,0,0,%,0,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,315017,N,N,
Riser Recliner,,Yes,Yes,P-533922,Marlborough,D-09/12/2013 08:36:23,,Marlborough,,Marlborough,,N,0,1201.98,0,0,0,0,Exact,421.04,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,315065=>315066=>315067=>315068=>315069,N,N,
Riser Recliner,,Yes,Yes,P-533505,Serena Pillow Lift,D-09/12/2013 08:35:39,,Mountway Serena Pillow Lift,Serena Pillow lift SERENA,"Serena Pillow Lift Resting, reading, eating, watching TV or just sleeping the Serena pillow lift raises and lowers the user into the most comfortable position at a touch of a button.","Serena pillow lift, pillow lift, bed accessories, Serena",N,285,601.48,10.1,0,0,0,Exact,411.42,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312840=>312841=>312839=>312842,N,N,
Riser Recliner,,Yes,Yes,P-532985,Serena Dual Motor Rise and Recline Armchair,D-09/12/2013 08:34:14,,Patterson,Serena R & R Dual motor,The Serena Armchair has a quiet dual motor and easy to use handset which provides a great number of relaxing positions.,"Days Serena rise and recline armchair,R&R Serens armchair,Days Recliner chair,dual motor riser armchair,",N,428,2004.96,57,0,0,0,Exact,578.44,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,Y,A superb Quality Chair and very Comfortable. A Best buy Chair,N,,N,313683=>313684=>313682,N,N,
